2017-03-21,CNY,NZD,4.918522704
2017-03-20,CNY,NZD,4.906228704
2017-03-19,CNY,NZD,4.866735211
2017-03-18,CNY,NZD,4.866735211
2017-03-17,CNY,NZD,4.866735211
2017-03-16,CNY,NZD,4.886724181
2017-03-15,CNY,NZD,4.84242405
2017-03-14,CNY,NZD,4.839986251
2017-03-13,CNY,NZD,4.832659166
2017-03-12,CNY,NZD,4.8284392160000005
2017-03-11,CNY,NZD,4.8284392160000005
2017-03-10,CNY,NZD,4.8284392160000005
2017-03-09,CNY,NZD,4.832944824
2017-03-08,CNY,NZD,4.863391638
2017-03-07,CNY,NZD,4.884317216
2017-03-06,CNY,NZD,4.892310352
2017-03-05,CNY,NZD,4.914925065
2017-03-04,CNY,NZD,4.914925065
2017-03-03,CNY,NZD,4.914925065
2017-03-02,CNY,NZD,4.970824714
2017-03-01,CNY,NZD,4.981800824
